32.000000 0.000000
32.000000 73.000000
121.000000 73.000000
121.000000 0.000000
32.000000 0.000000
32.000000 0.000000
32.000000 290.000000
59.000000 290.000000
59.000000 0.000000
72.000000 0.000000
72.000000 0.000000
72.000000 260.000000
114.000000 260.000000
114.000000 0.000000
73.000000 0.000000
73.000000 0.000000
73.000000 291.000000
112.000000 291.000000
112.000000 0.000000
79.000000 0.000000
79.000000 0.000000
79.000000 71.000000
185.000000 71.000000
185.000000 0.000000
124.000000 0.000000
124.000000 0.000000
124.000000 291.000000
162.000000 291.000000
162.000000 0.000000
166.000000 0.000000
166.000000 0.000000
166.000000 67.000000
255.000000 67.000000
255.000000 0.000000
177.000000 0.000000
177.000000 0.000000
177.000000 243.000000
220.000000 243.000000
220.000000 0.000000
178.000000 0.000000
178.000000 0.000000
178.000000 290.000000
220.000000 290.000000
220.000000 0.000000
234.000000 0.000000
234.000000 0.000000
234.000000 71.000000
307.000000 71.000000
307.000000 0.000000
321.000000 0.000000
321.000000 0.000000
321.000000 152.000000
431.000000 152.000000
431.000000 0.000000
382.000000 0.000000
382.000000 0.000000
382.000000 167.000000
430.000000 167.000000
430.000000 0.000000
407.000000 0.000000
407.000000 0.000000
407.000000 46.000000
449.000000 46.000000
449.000000 0.000000
452.000000 0.000000
452.000000 0.000000
452.000000 170.000000
509.000000 170.000000
509.000000 0.000000
765.000000 0.000000
765.000000 0.000000
765.000000 160.000000
1239.000000 160.000000
1239.000000 0.000000
895.000000 0.000000
895.000000 0.000000
895.000000 370.000000
1052.000000 370.000000
1052.000000 0.000000
998.000000 0.000000
998.000000 0.000000
998.000000 371.000000
1254.000000 371.000000
1254.000000 0.000000
1069.000000 0.000000
1069.000000 0.000000
1069.000000 297.000000
1232.000000 297.000000
1232.000000 0.000000
1216.000000 0.000000
1216.000000 0.000000
1216.000000 126.000000
1478.000000 126.000000
1478.000000 0.000000
1231.000000 0.000000
1231.000000 0.000000
1231.000000 277.000000
1291.000000 277.000000
1291.000000 0.000000
1269.000000 0.000000
1269.000000 0.000000
1269.000000 275.000000
1402.000000 275.000000
1402.000000 0.000000
1294.000000 0.000000
1294.000000 0.000000
1294.000000 320.000000
1386.000000 320.000000
1386.000000 0.000000
1393.000000 0.000000
1393.000000 0.000000
1393.000000 57.000000
1709.000000 57.000000
1709.000000 0.000000
1404.000000 0.000000
1404.000000 0.000000
1404.000000 291.000000
1516.000000 291.000000
1516.000000 0.000000
1600.000000 0.000000
1600.000000 0.000000
1600.000000 307.000000
1711.000000 307.000000
1711.000000 0.000000
1676.000000 0.000000
1676.000000 0.000000
1676.000000 293.000000
1805.000000 293.000000
1805.000000 0.000000
1695.000000 0.000000
1695.000000 0.000000
1695.000000 54.000000
1839.000000 54.000000
1839.000000 0.000000
1833.000000 0.000000
1833.000000 0.000000
1833.000000 307.000000
1924.000000 307.000000
1924.000000 0.000000
1839.000000 0.000000
1839.000000 0.000000
1839.000000 48.000000
1942.000000 48.000000
1942.000000 0.000000
1888.000000 0.000000
1888.000000 0.000000
1888.000000 307.000000
2040.000000 307.000000
2040.000000 0.000000
2036.000000 0.000000
2036.000000 0.000000
2036.000000 297.000000
2104.000000 297.000000
2104.000000 0.000000
2104.000000 0.000000
2104.000000 249.000000
2036.000000 249.000000
2036.000000 0.000000
2040.000000 0.000000
2040.000000 0.000000
2040.000000 241.000000
1888.000000 241.000000
1888.000000 0.000000
1942.000000 0.000000
1942.000000 0.000000
1942.000000 -11.000000
1839.000000 -11.000000
1839.000000 0.000000
1924.000000 0.000000
1924.000000 0.000000
1924.000000 245.000000
1833.000000 245.000000
1833.000000 0.000000
1839.000000 0.000000
1839.000000 0.000000
1839.000000 -16.000000
1695.000000 -16.000000
1695.000000 0.000000
1805.000000 0.000000
1805.000000 0.000000
1805.000000 185.000000
1676.000000 185.000000
1676.000000 0.000000
1711.000000 0.000000
1711.000000 0.000000
1711.000000 240.000000
1600.000000 240.000000
1600.000000 0.000000
1516.000000 0.000000
1516.000000 0.000000
1516.000000 239.000000
1404.000000 239.000000
1404.000000 0.000000
1709.000000 0.000000
1709.000000 0.000000
1709.000000 -31.000000
1393.000000 -31.000000
1393.000000 0.000000
1386.000000 0.000000
1386.000000 0.000000
1386.000000 246.000000
1294.000000 246.000000
1294.000000 0.000000
1402.000000 0.000000
1402.000000 0.000000
1402.000000 140.000000
1269.000000 140.000000
1269.000000 0.000000
1291.000000 0.000000
1291.000000 0.000000
1291.000000 246.000000
1231.000000 246.000000
1231.000000 0.000000
1478.000000 0.000000
1478.000000 0.000000
1478.000000 -17.000000
1216.000000 -17.000000
1216.000000 0.000000
1232.000000 0.000000
1232.000000 0.000000
1232.000000 245.000000
1069.000000 245.000000
1069.000000 0.000000
1254.000000 0.000000
1254.000000 0.000000
1254.000000 244.000000
998.000000 244.000000
998.000000 0.000000
1052.000000 0.000000
1052.000000 0.000000
1052.000000 257.000000
895.000000 257.000000
895.000000 0.000000
1239.000000 0.000000
1239.000000 0.000000
1239.000000 -7.000000
765.000000 -7.000000
765.000000 0.000000
509.000000 0.000000
509.000000 0.000000
509.000000 140.000000
452.000000 140.000000
452.000000 0.000000
449.000000 0.000000
449.000000 0.000000
449.000000 7.000000
407.000000 7.000000
407.000000 0.000000
430.000000 0.000000
430.000000 0.000000
430.000000 138.000000
382.000000 138.000000
382.000000 0.000000
431.000000 0.000000
431.000000 0.000000
431.000000 55.000000
321.000000 55.000000
321.000000 0.000000
307.000000 0.000000
307.000000 0.000000
307.000000 -17.000000
234.000000 -17.000000
234.000000 0.000000
220.000000 0.000000
220.000000 0.000000
220.000000 238.000000
178.000000 238.000000
178.000000 0.000000
220.000000 0.000000
220.000000 0.000000
220.000000 220.000000
177.000000 220.000000
177.000000 0.000000
255.000000 0.000000
255.000000 0.000000
255.000000 -19.000000
166.000000 -19.000000
166.000000 0.000000
162.000000 0.000000
162.000000 0.000000
162.000000 222.000000
124.000000 222.000000
124.000000 0.000000
185.000000 0.000000
185.000000 0.000000
185.000000 -31.000000
79.000000 -31.000000
79.000000 0.000000
112.000000 0.000000
112.000000 0.000000
112.000000 259.000000
73.000000 259.000000
73.000000 0.000000
114.000000 0.000000
114.000000 0.000000
114.000000 220.000000
72.000000 220.000000
72.000000 0.000000
59.000000 0.000000
59.000000 0.000000
59.000000 220.000000
32.000000 220.000000
32.000000 0.000000
121.000000 0.000000
121.000000 0.000000
121.000000 -24.000000
32.000000 -24.000000
32.000000 0.000000
